x1,x2,cluster
3.09605698361348,1.50520598689351,1
2.33408283859458,1.82778275176364,1
3.27722624572083,3.39675232614791,1
4.32763582768963,3.23244431852016,1
2.219015950332,2.47491808724302,1
2.21903565166098,2.64079285997054,1
4.39505537860887,4.03319787494611,1
3.42092167498349,1.790114333397,1
1.93663073687806,3.15651685740405,1
3.15107205230316,2.25736881707933,1
1.94389876862505,2.23878255612734,1
1.94112429571569,3.81853222238463,1
2.79035472587924,3.49049961878564,1
0.204063706410643,3.47621156320077,1
0.430098600984361,4.0665745685852,1
1.82525496491083,2.52520460995931,1
1.28460265559869,3.31834356555396,1
2.87709679911433,2.12767989208785,1
1.41037110937455,2.88899962298613,1
0.80523555839765,2.34382833475878,1
4.25877852270587,2.61639515799126,1
2.22906843941616,3.2141884305243,1
2.58103384562551,1.51813518011983,1
0.790302176543852,5.01086473082255,1
1.84674073056978,1.29277914220036,1
2.63310710765184,1.04297366465472,1
1.11880770709324,3.88973304820008,1
2.95083762201481,3.44999523275552,1
1.77923357209743,3.24894378046259,1
2.14996750024807,3.25401461111714,1
1.77795206532472,2.4853038725837,1
4.72273382141073,1.423294754217,1
2.48380333031448,2.59096546983247,1
1.23074688525292,1.68740594618547,1
3.48705389452383,3.6701436801013,1
1.03498762003477,2.32353114219743,1
2.75063631400571,1.50940336384899,1
0.14839585134427,2.11433699001641,1
0.906176741321884,2.99551774513075,1
2.73623348304295,1.82353053663523,1
3.38615989599449,1.51333552532028,1
2.70564193742796,2.79242465379029,1
2.36122206113411,2.79395988533047,1
2.13867556529285,1.89166818955464,1
0.725773611559087,1.93475403325801,1
1.63618694992635,2.77845992482916,1
1.94723347484826,0.762298790203211,1
3.7685466714627,0.811043470748134,1
2.91234194748215,1.63786693449708,1
0.384351813564719,2.24386341794578,1
2.88890076327375,2.87308907871761,1
2.03790126350042,4.27042746033946,1
1.68769359963285,3.52919154784242,1
3.23401154660904,2.30807376404389,1
3.73719942699514,2.47718055051677,1
3.61753614293944,1.29696476243463,1
1.49293897213283,2.47778423680913,1
2.12894514897854,2.15360963329583,1
2.89751611768428,2.88726227240571,1
3.67065415254683,1.50732286773721,1
1.92499091458565,3.12321581708941,1
2.27720922800342,4.33928669560309,1
1.17239803119277,2.36948782185177,1
1.0645520511032,2.98205406651873,1
3.47503098687304,3.32817279005333,1
4.12748803428499,2.018535433737,1
2.4135878541036,2.7689109781725,1
3.70423947747043,2.51511088093815,1
2.93396323005716,2.6172113182586,1
1.72585629447385,1.57238825937344,1
2.9336747266101,2.52941220911073,1
4.34564387975916,3.09759794949454,1
2.45700875306806,4.24137232935405,1
4.37757238697681,3.65112499130225,1
-0.643694124907693,5.08381894901387,1
3.48628300525027,1.57918292453434,1
2.60445648188581,3.54678476406481,1
2.14119117944096,2.72001040688602,1
2.6101129318426,5.12776351986121,1
0.114917302478929,1.53004205757382,1
2.23639373459499,1.49233378938307,1
2.9285350858141,1.78072882546717,1
4.27347285368982,-0.048674869171768,1
1.87807573807162,1.86909397398309,1
1.52980767652818,1.58904080613556,1
1.89789154769856,2.68047254377145,1
3.59848254124249,2.91010717093259,1
2.89450133159162,4.75140500705906,1
1.86428775547955,3.64050860582326,1
3.11592091973603,1.80771561320512,1
2.61649305921765,1.42190239438197,1
3.66237398863947,3.09030300580781,1
1.65753628734718,0.915720151575229,1
2.10680542408268,4.69775051902522,1
2.02947021624141,3.91532814486554,1
0.743782062241458,1.93698921747435,1
2.85534433247749,0.444238565090947,1
2.81326632661587,4.1246468489985,1
2.50613614797095,2.36255218569686,1
2.21849543994982,3.98537957436815,1
0.801555109539503,0.58668680944676,1
1.99522561268157,1.78074997245547,1
2.08874258016788,2.50629243966182,1
1.53726727693406,2.55637671251769,1
2.30645714600079,1.95992143422491,1
2.98486102817745,3.247419918817,1
4.76342308145264,1.21885548474089,1
2.70949337539821,2.32914461797445,1
2.80906046886732,2.64435475805428,1
2.4106649010806,3.1173266008705,1
0.19747454164115,3.35393785370667,1
2.46818334946094,1.15042948979456,1
2.57227625192923,0.659062995117253,1
5.45589053498234,4.03321218627821,1
2.26916684226265,2.89877681437551,1
2.86185681080033,1.60181615613214,1
2.45834587635371,4.36138237062703,1
1.09758635485656,2.63880956115143,1
3.87138737741802,3.91515662087659,1
3.40231963922413,2.58102217769213,1
3.44923833645166,4.97289750985838,1
1.40873505424631,4.60640901093185,1
4.18335317312332,2.20124302182511,1
0.817778724649263,3.66588514114523,1
3.20422851256032,3.27445113950218,1
5.12854675097197,4.14235786903882,1
1.31135640984317,1.34209184730387,1
1.82044272447667,3.32326175199813,1
2.61958163810517,3.77010938421951,1
1.89582921506056,0.389512616292263,1
0.639203882720641,1.08008978480107,1
2.58227556976723,0.0529213866878795,1
1.22523554352867,2.17671179866653,1
3.06831091676222,3.36105070695515,1
1.39669091891944,4.30282846251523,1
4.35992128602105,2.58891373650373,1
1.56009604919652,4.45433865468555,1
2.11352618055319,0.84387825014213,1
3.4762206608436,0.455941072773815,1
1.02296282027925,2.43334276132406,1
2.77295192152496,2.96087853872717,1
4.06857130513891,2.46076630228709,1
0.571020118526527,0.0190694799521483,1
2.72156063023876,2.39305595258465,1
2.81185935309811,0.934636599394176,1
3.43818744613277,3.30360705859605,1
1.0156591469463,2.93991789531622,1
0.915452064298868,1.37214425640717,1
3.12632987874028,1.88335969919597,1
2.85638160787982,1.22894377373326,1
2.80059142041505,2.42478508327219,1
2.91573785139637,3.64617078460149,1
1.68397033410581,1.31712874439735,1
2.7787044365932,3.10485581862141,1
2.85168696795842,1.86369085795307,1
1.64277829836836,1.54855260128519,1
4.73892941337371,2.37156356805453,1
3.06859950509414,1.25770921309675,1
1.07043580335682,1.83562083358338,1
3.2878643303606,1.06254652889338,1
1.33038199572721,4.85767015949967,1
3.44450152449094,2.54231626236607,1
3.89031469480888,1.6603293904089,1
1.51518121797795,2.75677589288107,1
3.65605135509319,2.365206340371,1
2.9953371123238,2.23483648056013,1
3.48647219199339,3.23700004005211,1
4.77615157918474,3.40900925205677,1
2.20553426079656,1.86339862286737,1
1.59551660277101,1.80901811122638,1
1.43258268444937,2.16993796341803,1
1.52102765804147,-0.262305397682702,1
2.40747794870307,0.681770725361737,1
2.90938236977997,4.14024912093343,1
2.83202895919602,4.47396125620154,1
3.49261989884323,2.20115675253235,1
2.51560227025349,3.19186835566692,1
4.24424089258878,2.87350018545224,1
2.18241180011445,6.19465697014629,1
5.76420299990754,3.84348989372149,1
3.25080081731801,2.34649889022308,1
1.47141093230046,1.35335147127949,1
1.21492900232667,0.572264415690913,1
3.07896689829182,2.74415636304067,1
2.23184465760898,1.59237910565884,1
3.35680059291051,0.793295548482791,1
3.06788514948825,1.72411253890897,1
2.41260530481175,1.20214239566273,1
1.48384753831791,4.52456996208708,1
0.682183330376962,3.55796770833934,1
1.96418205751957,2.49043283042006,1
3.52767855318817,4.27593296666803,1
2.75691249295624,2.59284196917714,1
1.00511346554561,1.46645895840608,1
2.70781711102142,4.32774889272359,1
2.9623808556746,3.14669205242159,1
1.43937107655864,1.25530461480825,1
2.68447012713463,2.27159358629967,1
2.5698504621352,1.44925809593829,1
1.12843564260325,0.840640322842797,1
2.92934483241794,3.61141305703797,1
3.17294143164188,4.79129996856416,1
3.79966149181033,0.821718911417031,1
3.76456246244188,3.17556308402868,1
0.846796758451491,1.71922891705381,1
1.37460995210185,1.91544953948236,1
3.11804232065039,1.78912729091336,1
3.11654314109465,1.46321107638422,1
3.11805722356726,2.55822595353379,1
7.12327778878567,1.50285986030675,1
3.1850686128318,2.82454819093581,1
3.86267876821672,2.43971426866104,1
3.64480211619184,2.21326234376031,1
3.28166950156696,1.41092360555008,1
2.12167690643159,1.807874403318,1
3.41076306459192,3.40646947099091,1
1.57260974255491,3.10110062514926,1
2.21581767191199,1.32693370624174,1
1.91756374260508,2.61919876651507,1
2.59824896726359,3.40166454804615,1
5.27759028000821,0.496713662654354,1
0.259281768889902,3.15203223085592,1
3.32351222844942,1.70485148926498,1
0.564740954572418,3.18471840231179,1
1.93368176105268,1.58408901214898,1
3.80674071636084,0.334141479202577,1
2.57713602291456,0.546949074540205,1
1.20670626648483,2.55770193599366,1
1.64163554888804,2.81166700206578,1
3.31551729872161,1.41482004987471,1
1.62356004193944,3.26631095053285,1
2.75975030749837,0.506175925277248,1
2.55468620788458,2.42070424162322,1
1.71807958287302,1.04678056028505,1
5.07273290719039,1.71779667063741,1
3.26070282678161,2.5568784055797,1
0.0698288960108715,1.46750396165926,1
2.72374517772331,2.03853334692421,1
1.70585624227793,3.70755137105733,1
3.52292000175547,1.80772975657222,1
1.54897511388076,3.50283053447817,1
2.36231627023972,1.14435177441086,1
3.10598473477655,3.13576501349834,1
3.53890623300415,4.22988234478948,1
1.05964431153307,-0.465973400152747,1
2.09859851699086,1.54372569343543,1
1.93006562660685,3.19248655261665,1
1.71600492091155,2.25634553674841,1
4.61854508833732,2.94537504804557,1
2.98597805315315,1.77521777594102,1
0.986939254797946,2.60390774496748,1
3.60143433646573,2.3131873175295,1
5.04658743641516,3.90133847399177,1
3.73895831266138,2.80530501196146,1
0.676756040855184,2.90512319449024,1
1.9189191125605,2.00574764065304,1
4.02029337902395,1.91487253111301,1
1.65079664125746,1.98093017461645,1
3.03258331377547,2.97334257085396,1
3.4295608641152,1.99481862301568,1
1.3876834341063,2.8477298282757,1
2.42856957272584,4.99048095837453,1
-1.38952080808289,3.54534964411803,1
1.27073483039885,2.10877176139859,1
